content_hash,total_rows,nlabels,pos_count,neg_count
65cf2d67b690a52516b4d71d573d99af81c93b1b,1,1,0,1
65cf63ac9e8a19bbea25fcaab5cf13a6f56f1ee0,1,1,0,1
65cf9698afc371a2978053193ed6f34500af0544,1,1,0,1
65cf9dc032226f8c274a21d5201ca00ccc6a357c,1,1,1,0
65cfb761f0856a48cc750c82acf7304f639e5a76,1,1,0,1
65d5230696bee9d610e9f0f382d2b07f7af6ecab,1,1,0,1
65d64a0765433ab2b74da609cd15663225fc0d82,1,1,0,1
65db558570d9cec70492834f1e92cfa90d230321,1,1,0,1
65dbc00efe04e3e1978058edfb502a08b1925b34,1,1,0,1
65e1112267aedf647b71109af1bb08c37b103b32,1,1,0,1
65e20e1d99db9933458e91294ae35244491ae7a5,1,1,0,1
65e997914eb1d4888f65ff75950cb0fed46cee75,1,1,0,1
65ee900902d5903b2b1def4903d69f2d04982256,1,1,0,1
65f23027fc052eb14977a86213a5a182627d95aa,1,1,0,1
65f355bae487f4ce2fbf907506652c728c6f1f1e,1,1,0,1
65f7a7686a06c85e5b5324565584248e06c92701,1,1,0,1
65f8a7a90be628a67713326232389bfc76fb336b,1,1,0,1
65fbd702d6046dbc357f748fb7c517c5e53f8a87,1,1,0,1
6604ab93947eae209bcc200a5447e7a1d153356c,1,1,0,1
6607074585010197ee44d68d1c401ea2c33b7978,1,1,1,0
660801128b81931124363d785d3f723f8f6c9b6d,1,1,0,1
660a87376b8c3bac16e3215f1bb30f30f8c5bb50,1,1,0,1
660bc60fb13e182c101112366708064d6e1eaed6,1,1,0,1
660ed46fe4acafb1d47dbbfd7fc8cfec3f3d0003,1,1,0,1
66120bbcdd4e7d5cebc15bb9197718a3240cd26a,1,1,0,1
6612eee22469cd8e15fe31fd19cc5324e63cb462,1,1,0,1
66185186f74e743275469139ed73b7b1af1a92b6,1,1,0,1
661e55e4ac586c532340efe5a54f1334d86a7301,1,1,0,1
661ff3c08c7f522c2399a93fc4c4e13b39716bd1,1,1,0,1
662589f02acd27c17db6c77563f6b13f1897ce26,1,1,0,1
6626570a963a8b783cb61af3bd90841d025ba23d,1,1,0,1
662901d601ee04d1dfc716f6b8687b3aa49f1314,1,1,0,1
662bd1f3c8018c3c11d191ba65aef7649961af7f,1,1,0,1
662ee6942ea195ec80e9ec8291e25bbf57f78e7c,1,1,0,1
663368577d969572269b26ea03730ac5f4633ea5,1,1,0,1
6633ac14f8c47248f27494a079c554222ea26bb6,1,1,0,1
6639298c4991b54a3d6564b9611085d9993f6579,1,1,0,1
6639e184fe5230a17ffdecdfe4b24e73842a3172,1,1,0,1
663ec0a71e57d68c9bf9a849c81058a845026749,1,1,0,1
66442fb9ec013b8199e8e32b1220a8127f7af5a2,1,1,0,1
66461fdb2ad60ddc6ab569eb4333292484206d4f,1,1,0,1
664753d7ed02812cf991e455ab891f24d3c4ce1d,1,1,0,1
6647aaacd44329d7f66d513e9809827fede249b3,1,1,0,1
664a6271c5eb3d37608c27aeee40b9c6e2d0f8e4,1,1,0,1
664c51407d1a93cbd0f2983dd85e5e00da3c6ba3,1,1,0,1
664c6e9a6112454d12bf42c22db6d772d3350159,1,1,0,1
664d37f55420fc97d21735dc8934eaa1a39c92c3,1,1,0,1
664decd96df060587bfed241e009367a61125c1f,1,1,0,1
6652e6d0165e134163604ab92b35050c0c821f9d,1,1,0,1
665355fd0bded8fb7c99f5d7e81cd5ee975c2f98,1,1,0,1
66545909eca0a02edb9e9ab7f847e2aefeb935b6,1,1,0,1
66649d982a6b78af4658526a86acf8309dc264d9,1,1,0,1
667111fda42b7ca85565edd8591db2460d8c4142,1,1,0,1
66715f15e10e299a23937408342cc736fe2cf35c,1,1,0,1
667235c38c3e8afd0c20b15a0f970ac9d2418840,1,1,1,0
667bca08882ae8b0e58c2405752cfe3f2c479e9c,1,1,0,1
668a0899cd261b7a3b3776d3d9cb00b67393659b,1,1,0,1
668a4dbe7c0ce0b3cff9de071c12be9cd3116558,1,1,0,1
668b36d4d72d90aa2881c67e7c8fb6326f3e0113,1,1,0,1
6690ee78f8233640d196fb37969dfc94de16fe14,1,1,0,1
669814174552dc5369cf12f68671a8ff34caefb0,1,1,0,1
66aa39acc33025dc2b5baec2d2e3c06b451abb35,1,1,0,1
66aba31e94ce20a8e247c1966ad9ac64820101a9,1,1,1,0
66acd82b663cae28828da0248370f6ad7279b7b3,1,1,0,1
66ad6616854c9487520d6759b6b64acfc23e521c,1,1,0,1
66adefdf3391d0df5986162d0651b8d74f1eccda,1,1,0,1
66ae6e364b2cec453501233e3a26e7f37b3d0f4a,1,1,0,1
66b8549560c264b19d9b8ac48c2f159b9e07d637,1,1,0,1
66ba768fff1938c9847da79a4598a45945d18593,1,1,0,1
66bbad96614259dda60639a9f65a2a91f75eb611,1,1,0,1
66bebbde970f8290a7775552ad17bfc589de217d,1,1,0,1
66beef5e6f1fb753779bb4b36df4a9c86e4e4525,1,1,0,1
66c51f0de328e5cf3b269057246cc34c55b3cc33,1,1,1,0
66c7161a447bacc4afd41f7c607fc4af1c2f7303,1,1,0,1
66c72071214b31c7f697c5c0d2072273d9816819,1,1,0,1
66cd33a19bab6e5c14f6ec242598d372c7c851b0,1,1,0,1
66d2b65525fd2191dd0ea6a9650c8b02d7e4d0d7,1,1,1,0
66d91e7055535cc393326a884d74ce40db154d63,1,1,0,1
66d99c93d89c498bf7ecf542fcff8940a976323e,1,1,0,1
66dd3660e97da2e4ab5bba82a5e65ebb0ca06450,1,1,0,1
66ddb711883e41438c2d6acee161e327ea53a165,1,1,0,1
66dfdf1b49e2619403b3febc911d3c5d68d0c1da,1,1,0,1
66e0203ee3ee96bcc810825dc88b46f787a4a786,1,1,0,1
66e332c0d86537676ef6b7e458a13a447efb46e9,1,1,0,1
66e45bf8788fa4fd5fbb1e6d99e89bfbe021cc29,1,1,0,1
66eb2b8683340234aecc26cac3b6f16e7dc8b391,1,1,1,0
66fd75ca01381cbc212ac53c0ff3482a3bae77c4,1,1,0,1
66feb936573bd26d92cd24a6ead0c27cc93343eb,1,1,0,1
67000b56a3a77a668eca5a4639e47bf87b13797f,1,1,0,1
67031fc022a3b1797613dd8fb9b6d2a20c3bbbe0,1,1,1,0
6707ce02f0ec6c9823a5f548401b3ae9c243e4a3,1,1,0,1
67090dede074426258b2cb7abb749da254d1b2bb,1,1,1,0
6709f491e02da605355e2b25b064d9da4626de48,1,1,0,1
6713e47fd35ae2e0cbf8d513495cb5ae2131b0b2,1,1,0,1
67197ad85d3d642a4ac162f4d7091de2fe4c033e,1,1,0,1
671a1f7d843376d37a5777d0aa19435b23ebc53f,1,1,0,1
671de273a870872e39a879733a719e632a5c9b7d,1,1,1,0
672418088ae88d71cb76ba5df9161150d147df7d,1,1,0,1
6727d825141bde69aa7b57a9beedfc45a5b9b8d5,1,1,1,0
67285e461c2dabf34b0a99821dbeda712916fa29,1,1,0,1
6728690e4e0cd85f2f194f6c9ee558a0ae87b49c,1,1,0,1
672e8c8fdd71f93aa484411841ff2b78c936e425,1,1,0,1
672f81f0e4b1d77000facebce098da9c82160da2,1,1,0,1
673545efa9d59510f3a5a897bbd45162ee51cd76,1,1,0,1
673b344d06ccb7f6d84ee9b822bd12a490bc4d12,1,1,1,0
673be9f4b419c65a7e1fd2512bdf8e8dede5de75,1,1,0,1
6742c6c1fe43bfa79aa3dd64163046a013a58ca4,1,1,0,1
6746c685ac5d038cdb641c0c131058af71075312,1,1,0,1
67530da05bc7cf70875328e7beb3c11318b78c03,1,1,0,1
675818e1bb0970db035e5ae6e1f9a3a0463c6032,1,1,0,1
6760a2400b0ef26303b951f87deecca99d2c185b,1,1,0,1
6760b2808f3cdae0f0f71e08b250417f3d398525,1,1,0,1
6760f4422e3b48e9fffe7e31103e9a44b7202921,1,1,0,1
67662a7a2145c176beb4294ae650a1d866a06060,1,1,0,1
6766515b153c08ac998957b7adf6e051f981ea9f,1,1,0,1
6766cd1d1596ee398a4e2001b5962099e2694f54,1,1,0,1
676cd2db90fda528e329ff0c49ad1f5d3ae12be8,1,1,1,0
6773c1c993480e37392e5b32cc4c973fe7f7e938,1,1,0,1
6776057a9ac63d026ae3af9faf04e9b263f21a22,1,1,0,1
677fc958bc5daf7644be02eb466987004cbb1215,1,1,0,1
6781d233f7705c38651485254efa368c21e7b2c4,1,1,0,1
6781f9e4d137fb46bf8249df018da93549a39fd8,1,1,0,1
67829559c86393df340f47ee42a2adea336538be,1,1,0,1
67873a54cdfe65707262ad1442c3c360c8376685,1,1,0,1
678b07eb66bda1de76552c99c9e8c96b9b5ee843,1,1,0,1
678d10a18091aa76dc96b3e2160945b2cd33af91,1,1,0,1
67986fd05da767034a407039f590817d1a996cf6,1,1,0,1
67989e53cea22d092d51697a7fb3890dd9fe75b8,1,1,0,1
6799aebe817837ea4b2f6fe808462e6360b3ffd9,1,1,1,0
679dc8438b1f21f5fc5469297d090f3b9a5217e3,1,1,1,0
67a4f520596094deb86784e766bd10d3585fdfee,1,1,0,1
67a6e5ecd69f81643ec5f1a842ccbfe0fafea16e,1,1,0,1
67aacb44ee27774c9724b42833178c9633e127d5,1,1,0,1
67abc96ca49b303eee058bc802b3f8dee3f84b0e,1,1,0,1
67adaaa6f8c7b11e32ac05908298d3dad0999b27,1,1,0,1
67b34088edabc6f7ff61379556341c779aab381a,1,1,0,1
67b96358fe590bbcfeade4064e79dac203aaac0e,1,1,0,1
67bac8536ffd0d29f55ee3624dc28e9512a38f91,1,1,0,1
67baf7926ff5967ea480c267bcb9e5bb7a185e59,1,1,0,1
67bd345be0f518b628617a84f4da101fde49dd8e,1,1,0,1
67c411fd35017f89c7849fff6c69f8e4f8deba3d,1,1,1,0
67c56e9c3879e327e58228e833db36732726a435,1,1,0,1
67c6c7d9e8df6ead8e2d82f14edf2e35ac481861,1,1,0,1
67c86fa83966545e087d3b4df91280ffc0fb1bd3,1,1,0,1
67ca375acd5027610260bb5c274cb87a37fd2847,1,1,1,0
67cf9c41637a4eb8cf7b0208140d230c2c560b0e,1,1,1,0
67dcdb9f2df05919aa3acf82a0bc81bd71e1a69c,1,1,0,1
67dd95f17329d9c8daa4106fcb2438757f615dd9,1,1,0,1
67defb250bf16d1fa8359cca9f944c7e086cc70e,1,1,0,1
67e7b119e9c5a7cabbfdc5432df2754a7a4c1ed3,1,1,1,0
67ebad91956e722766c2cc1c4a785db91aa63683,1,1,0,1
67edb4096b080dc9030e7f3b72707a7c67ccbfc7,1,1,0,1
67f009550f79211e48df80ff841b194d1839d771,1,1,0,1
67f02b58548f06cc336f3adee16f6d09fefe2721,1,1,0,1
67f1c246c4c938566c7581dc1fa89e31a843ac5a,1,1,1,0
680bf279df8353fc08b19c5d78f3c3ae56be3f95,1,1,0,1
681095ae6b08a52c909a92015d3faaf4f96496ba,1,1,0,1
6818256fec2a1057b4d4356fd9e086961fb21008,1,1,0,1
681955d6993406390a7877bd47e13216ae065e92,1,1,0,1
681ec01b396c94cf941edf4cea9828be8ebfefcf,1,1,0,1
682bd88e58af9253db7677b0dfb297ad3271850e,1,1,0,1
682e673ade6885909f2d48eaeba1f93a748fda66,1,1,0,1
682ee9a4d485880dff73b87c2bbba1fcdaf507dd,1,1,0,1
683ebbff5ad8236bfabc7f736ecc6f1a4e8bd4ba,1,1,0,1
684108689628cbad72983df1f410d0d3e2126d6d,1,1,0,1
68421d7a072d095b35375b764e1cc8ca25c7f8f6,1,1,0,1
6845f8dd50c95ddde90d1f8655310068b8da7a93,1,1,0,1
68463077eb7cc1c7a013c53a95a35cea0558902f,1,1,0,1
684701ffc49dd39eed163b666406d1ff6321f0f9,1,1,0,1
684848bfaeabe372d3fe3a8a7732bb1b64edee12,1,1,1,0
684bd1f78996d8c5c05e00ce2808fe3d97074593,1,1,0,1
684df564325411a01eb5f21d07bcabe5ea073597,1,1,0,1
6853cbb40b068f121ef0ef5b059b54b06c0c750b,1,1,0,1
6854ddfeb1c5bb11a4290e06d5263fb5c0152de4,1,1,0,1
685ead70106389e809cfcf60dfe444ea130d685e,1,1,0,1
68658291b39bcf4ce50b26f4c612dc715b48a67a,1,1,0,1
686bd0fffa284671470148546f8f40dd03678725,1,1,0,1
686cdfbd656e8848d321a285318c4927c2af331f,1,1,0,1
6873140dff5f065018ab49f6160483d302097e3a,1,1,0,1
68733641daed42e042f35618dcd652455ae742db,1,1,0,1
68737789503d1e362901926691d3e6b0b256baff,1,1,0,1
6875963ac02ca3765fd2f39e6b9994fb8af7359b,1,1,0,1
68788a14b2fba16ea023daaad50de52b92d99c24,1,1,0,1
68864dcad389eed1caf5f040b1cddb8d0204c14f,1,1,0,1
6887f4526cd3f13f46082f85bf936d1fcbbcf1cc,1,1,0,1
688d7fcdcdbc4623d9ef6ff4b6dbc9d86b4f32d0,1,1,1,0
6892ff1f352dcc2a6c63f92017f577c6cf47d3e3,1,1,0,1
689303e057ef6a0b1e914e95a76197779f4ec2e3,1,1,0,1
6893935947d246f89e4f04adc7320cc5a63a1c64,1,1,1,0
68a41dec92ddd1b597d718db914e0921d4acc906,1,1,0,1
68b18c6012d5552c93b824c7f24a38ae25663392,1,1,0,1
68bcfe0377ba22c4c0ef5eb39c48e3a4fd8522c2,1,1,0,1
68c0af07528dcd6a811281b5b06677bd3153c8d3,1,1,0,1
68c12fc745372fa1ead127d407b9fe8609d9bd8d,1,1,0,1
68c1b6e340c1d604e56c4d4919373a5e2a55b718,1,1,0,1
68c454aced22b521e652e5cfe82038d0bd250fa1,1,1,0,1
68c4c67b2cfa8f92b13305e8aa1298de7f0406fd,1,1,0,1
68c5b8a3865318d06629aed1cea61aa1cc9aedfb,1,1,0,1
68c77ccaa367275d4e6642ee108e5b3f301eda75,1,1,0,1
68c9471c87a7aa21e0d9191801afec5c7ad8d02e,1,1,0,1
68ca4d6330c40b551b04dd2dc2b4301f21797ff5,1,1,0,1
68cb622b684fcb4e98fac89faca9268f06b0606d,1,1,0,1
68d4f365dc5c62e5a3f28976cb12442a5219ddae,1,1,0,1
68d76295444fe30800ccf32e17edc57fcc1ccc84,1,1,0,1
68dac812be5c816650005106c8434f96eebe9265,1,1,0,1
68dcb92e89a072a76c3e62535c1aa9999806b520,1,1,0,1
68dd74518795f9a80822f9112c98339dbbc2cb73,1,1,0,1
68e4554344ada4c800cf423f0081490c2defc85d,1,1,0,1
68e68361b351426dbb76cc59e531f67717b9d60e,1,1,0,1
68e8b71d0cfd7d01fcc503fa2fb41a23f2144ff1,1,1,0,1
68ea36d34d7194215401f3cb1bdee3a688c2c1ea,1,1,1,0
68ecc9323f40a70f18e2293e635af36d34297214,1,1,0,1
68edf0f1a0ef3afd8bb6137aaaf4588ae870d769,1,1,0,1
68f2a561f018f6e4efea75b95ee349b605d650c0,1,1,0,1
68f62112bab148058e9f2531ed0781083b876b28,1,1,0,1
68f86e3c1b9afd45fa717040647cd00815b4dc4a,1,1,0,1
68fff82f78b1b69f0bb12b5b2c8f8f4921b4722a,1,1,0,1
6901a04d1acfdfd2756b5667d38a0dae7ccb627c,1,1,0,1
690605b6ca1969f7c415a9648c105f13c25dfa15,1,1,0,1
692a913774135a44de7d249538851b1a416cfb60,1,1,0,1
692bd972ce63a34cd790eece618bf70610cb7274,1,1,1,0
692ca8a1077b6dfdc14bafb2fada60533f8fccda,1,1,0,1
6935222e868f4cc89fddf2910ce8283fd6e8cf7e,1,1,0,1
693e51bd142f9a2378d047004f416b2702322c38,1,1,0,1
695522f33ce6e06603bd2d5a579fd1c0963c1f5f,1,1,0,1
6957cf2a1c898f2e85bde6142477edeafc728a63,1,1,1,0
6967946c74ac578f639f1984ca89de5c8814f44e,1,1,0,1
69717bbd62bb1c26dedaddb8d351e7d872b19423,1,1,0,1
697602f41cec178a049b1f3440ecf6c054f57a49,1,1,0,1
697de97c9044a9afdebc83cef31c050d30f4f1c9,1,1,0,1
698422a612c8d4496643f975161a01d3ba4d5490,1,1,1,0
6988a9aae5a3ae3fcc89ef50749683cf14699b1a,1,1,0,1
6994fb087a66263f6a5d09992a09665bdc8de84f,1,1,1,0
69981aa42e9f82eb7a468b2fd7ce60690aa56c00,1,1,1,0
69a091678bad2fb42456b7fc2034733fcaca72e2,1,1,0,1
69a0b965386a9ef84571dff03bcdb25a0abb66f8,1,1,0,1
69a4e3c2a787b6b0ed46a1cadc9955ea8d718c9c,1,1,0,1
69a9c22b97a227fb2339f80d45ef51467b0bb3f5,1,1,0,1
69aa40a14d4a964a260b7ef1f33840ce1af45221,1,1,0,1
69ad37296e7fe0b8e0dde78169de27fc3851cb17,1,1,0,1
69b40fb65d9739506509938d45684152030a6003,1,1,0,1
69bb2d039aa31f9121908e1fe4d1d32e830d56b9,1,1,0,1
69bb4df81aaa0ffd41ce15890c564d43313ad3e4,1,1,0,1
69bcd2b08850586c15670dded5a771abbf89bb58,1,1,0,1
69c30d127db05cf3dc4e423235fef07cd019c2fb,1,1,0,1
69c41e1625ee3240ca971eed284c8f35d8569406,1,1,0,1
69c4cb53f64bb92b19a8ddec4b6d57fe2119ed5a,1,1,0,1
69c52d48524550291c3adc037fdf53033b300320,1,1,1,0
69c596bd3114a75dede688e1ab211f46748918c4,1,1,0,1
69c61a52ce1e0be548ae83462333af960d6ba6f1,1,1,0,1
69c722118665708e56cbdecb29d35fea95197be9,1,1,0,1
69c9459dc7b2adc65c285e2472cdd6edbe3a08f1,1,1,0,1
69c9d407f6d5181347a5bc7c227a89db0027195d,1,1,0,1
69d61d6a064098e2de1e1a376cebb7e552661370,1,1,0,1
69d68288e0df47750c9c770827a7dbda9bf4d14c,1,1,0,1
69d77720abfd0809506e5c267a08927ac245cc98,1,1,0,1
69e12de387cb904e4e2472300013dcfad5041d11,1,1,0,1
69e14d62214866c38dca3c21cba96aceb3d6d104,1,1,0,1
69f2d4d02ac2b3ab19da34cbb529b27cb0c3b9ee,1,1,1,0
69faed263b4ff9863bb18b5d7495d47ad7d206a3,1,1,0,1
69fb0c0e6011955a6bb1e445d47b4273f7acc995,1,1,0,1
69fbbf3ab9e8ab6118b4fb6ccb75ccb0b6b7cc7f,1,1,0,1
6a06e2c9528beb10c198c2d3c656cd3972eb66ac,1,1,0,1
6a0aa8aedc7689ac667748031f68b711ef04ad5c,1,1,0,1
6a0f710d89ed1f7b5f62030b1e770158088206da,1,1,0,1
6a13cbe3bd4f525b593a371aa44837aee7fb93fd,1,1,0,1
6a1e849953787a11d108061330dfe698dbec2196,1,1,0,1
6a1f349f2da27391fe5121f437d41872fed36795,1,1,0,1
6a1f8b4f041e9f30f544cee0af8979eda7c57d91,1,1,0,1
6a20807280c496dfc8a561e53d79d602bdd068d0,1,1,0,1
6a2c7ebc29f67d14214eed762645976d512943b8,1,1,1,0
6a2cacb9985390a0d340c2cf414a9b59248ec2ca,1,1,0,1
6a3bc849174c8b42131e974f3f81a56fe2da6f73,1,1,0,1
6a3e6b1a40fcb6df3a9f26b8e6ee10efdd6a954a,1,1,0,1
6a4348d4dcdf35e100b9e169e9cd424ad8010680,1,1,0,1
6a438ceec278aa9bb1f9d1340486ef57228842f1,1,1,0,1
6a470ab3e4aec7b1ee24b07a19e51b8d77927a3f,1,1,0,1
6a482d5e94a3394ecf0ec37e47196d899c00b708,1,1,0,1
6a4a39a2f1ebf3dc91ac8bcfcb92d5f9f8279193,1,1,0,1
6a4d0302a95e10d2e5f9324c76f35e4be9a81a9d,1,1,0,1
6a4e8b3dc86d2c6bb28af35754af232f9d30c35e,1,1,0,1
6a4eb9adb69912d90db034941ada923ed8842c53,1,1,0,1
6a545b1cff9f28256a72bebf24ba5708f845aea7,1,1,0,1
6a58e66930f4b03e3c704f7ddb589d3fb62b7ad1,1,1,0,1
6a5c6dce18079e5e5a66518c8a307146df865319,1,1,0,1
6a5ed38a3c52131404379f4b0e228eb39cebaa8a,1,1,0,1
6a5fa926ef2993c67f5a12a1cfe8f80c4b35104c,1,1,0,1
6a659cbe1da4848868103e119617cbb09d67cd29,1,1,0,1
6a683a2774c9029515fb09e28685750572211e05,1,1,0,1
6a6940f9a7946fbc8033c0651a7508f09926f829,1,1,0,1
6a6a6932c4c434bb6f764a12974655beee22dbeb,1,1,1,0
6a6e5f2a8a09efc22338c05c2ef9fea6c2e29157,1,1,0,1
6a6f108825f5e35214f1db0acb182eefc3ac5239,1,1,1,0
6a7366a70b070172799bbbaca80d20bc5660084c,1,1,0,1
6a76c8f205796bcc807474e7135b5e7a17e136a3,1,1,0,1
6a7a9a8ab33825ffe86f64ddc051972f4fefcfb8,1,1,0,1
6a82870db5388f19e2d61a733cd4cfe4a234af9e,1,1,0,1
6a869bea2cf1a0f1bdb50a9072e8ff479990b6bd,1,1,0,1
6a8a96c678614aca66052a8787888a741b1c39cc,1,1,0,1
6a8e91baeade00c0ef908c4fd46bdc5b6f56a839,1,1,0,1
6a90926c881cafed6d804f8f94cf4264c611a638,1,1,0,1
6a90d65be57e3b9792329a7a0d9ea5de524ae97e,1,1,0,1
6a92ae09152088bb60aeb9e69795f9fe680e97bd,1,1,0,1
6a95c08c6d86638e78ceb3d8273f9c0f8b0abc6f,1,1,0,1
6a99184f8ed8d1479f52101d800041e1ad6d5873,1,1,0,1
6a9922cee480d1bdaf229fc740b4566c8a6da62d,1,1,0,1
6a99684a8f52f0ebf4b0695b94434b2c0ded874d,1,1,0,1
6a99732df4e9cd5a5d31e85145afc7aa9038de7b,1,1,1,0
6a9a26944f02f3157103f1f52f346f9b3f15874b,1,1,0,1
6aa68a54fbaeda3825d6097438a51269cd3cedf6,1,1,1,0
6aaa4e390b9336e645992296c4b007e69c484321,1,1,0,1
6aad66f76847b47750f4082d4867d8407574d224,1,1,0,1
6ab414a119e583976b698ef8b774551dc5bf1d22,1,1,0,1
6ab46f42bc3b6510362afa5ee44bc877413b4f8b,1,1,0,1
6ab74ceed705fff246406423cbb833fe83d21e55,1,1,0,1
6abf6bb43c0086d200a16d6a9eee84cbeb647f3b,1,1,0,1
6ac32bfe51584663f830696581a9b5ece4535fa4,1,1,0,1
6ac8718345b72ed3296735fbbf14a7766485f7ef,1,1,0,1
6ac96c8a9f5a0b1d23cad89ff2dd73d3051aec06,1,1,0,1
6acaa1200bd5f50240505a6ad4fde8155ff895e5,1,1,0,1
6acfc86cda740416ea567831b9c45251d142fbe5,1,1,0,1
6ad11a00348f79ba669fb97da84c68d8c95b42ef,1,1,0,1
6ad202d9baa264042f1c91191b590c554cbeb967,1,1,1,0
6ad6eadeaec49fb2f92691b8f15f11ba6ab9f4b7,1,1,0,1
6ad96357d878463529aa88dab93628047cc7911d,1,1,0,1
6adab5a9cea8782a6816bc3a7ebaa6b610252025,1,1,0,1
6ae662f8799a3581c1dd7a33bcb4c7cc116fa54e,1,1,0,1
6ae96ec431530cc7649713849de5ff01831b4798,1,1,0,1
6aece70d7009a3aea4c6433f78773d80e883f9d0,1,1,0,1
6aef2b3864243dcdeb09d3da736a40dd4540b6d9,1,1,0,1
6af2eebe56b8409a0948dba965ab601b605af822,1,1,0,1
6af732f65c2579f65035f576f85b8917775948e0,1,1,0,1
6afeb8ad3aff56bed8a6bae0132109d84d9daa9b,1,1,0,1
6aff5524f615ec3e6d1e3b273ff868a4de092e07,1,1,0,1
6b0acc00deccb5ab3858ac5d80a80ba4adb8732a,1,1,0,1
6b0b6388996ed0c982bf51ab5f219a62efcd7915,1,1,0,1
6b125a07fd2bba58598155e2af533c036ae8c4bf,1,1,0,1
6b1491d75cdc4eb7bd0287ff5b8e34b1f5dfa7ec,1,1,0,1
6b1608f2915e8332d78c1d129e3fa35d3c5847ef,1,1,0,1
6b184077f679355883692c0101ae5f54db8ea4a9,1,1,0,1
6b1a3f6fcfe48e89775978f504a0f1c280dd0118,1,1,0,1
6b1c13971f946a965f92aa60e637d40288e81dba,1,1,0,1
6b233af8e8fd2df1c3b7e768d9cd146e2a600f96,1,1,0,1
6b25ed5784772237d8ed8e95a0c3e7726c6a59e6,1,1,1,0
6b2624cdae61790023102478fc8839d5f5903e21,1,1,0,1
6b3ae5e3f225e6f70e1fa4d80389a5572ec07434,1,1,0,1
6b3d28825772bf1b4e370337c5144dfff4f65905,1,1,0,1
6b3fda037e6487077b052cd90a0aca9c814af2cc,1,1,0,1
6b402f192893d7fc329c1ff3be75ddce7fcfe06f,1,1,0,1
6b40dee3d665032a5e2de931ae0dc0ab7dda4135,1,1,1,0
6b57d278b7c66f1d99f0cf217a4220fa80dc9ea0,1,1,0,1
6b5f5120ba1edd8cf9fdb58d86c5a4d91856bf35,1,1,0,1
6b664c9bece80608c995e05a2dd42430fbbd893b,1,1,0,1
6b6d03f8b8630d1e10ec52e34e4ec9313ad58a00,1,1,0,1
6b6f01bfe0a46864d7b4b32eeac2b06ebedf67de,1,1,0,1
6b6fda5a36cdabdcb3af6af30a3108238aba3a24,1,1,0,1
6b747923d5baea6ce24d5ac93ca4dc4b9cd3ab35,1,1,0,1
6b768cfd0c233ea5c63f9b8e2ee1aef784bd0a8c,1,1,0,1
6b7765adc07361bb7932e813f14f480e25932bc3,1,1,0,1
6b77710b5d065e0f64b15b2e19d4cc1d97e45703,1,1,0,1
6b84e474898ac59734d212f8727343cc922b8b85,1,1,0,1
6b84f9ddfeee6f609c8bd52e1e4ac9c632146ec0,1,1,0,1
6b87ccb3a8423a7e2ce9def714f41ddbe97f5dbc,1,1,0,1
6b8ff2f13608b65cc0785db38d2a7b3bb5796ee5,1,1,0,1
6b931ca9676b779173bb800f32b28ffabb79337f,1,1,0,1
6b93363d217f9647ec66f6499ca2025b7f7c36f9,1,1,0,1
6b98cb89b619af3de61a9ec6dc094c987699a454,1,1,0,1
6b9afdb80f9b3514a38777491cc36547e6fd5009,1,1,1,0
6b9c7def6c097bc782acaf4f44ab7efeb95211b5,1,1,0,1
6ba216e79673448acb1a250b9d7801c9856df13d,1,1,0,1
6ba6b5ade9db42e8214ffbdd38c24357a16bfc70,1,1,0,1
6ba8cc58f1f5cc4b6598010c3f8b862e5249388c,1,1,0,1
6ba991a1d5eeabe0d7ef393fd6a9fd1aef217c62,1,1,0,1
6ba9b23a6b364171df43527c31e021897cf58274,1,1,0,1
6bab1a0a0a7044842d1131a41890b50d1fcf9103,1,1,0,1
6bb04eb32f79aaa67b3d0045b104a2f3b8b92f86,1,1,0,1
6bb2cf570ed52f2790ae0432f6edb348924ab805,1,1,0,1
6bb4408eacc0c3979e4bc3ff1331c716c9964609,1,1,1,0
6bba3ca8584875904d591ce2fd9db39360fff3b6,1,1,0,1
6bc00e74146cc8095abeacc48bebeec0ec8d0d23,1,1,0,1
6bc55adeb16802ab1882d376d74b19d18b87788f,1,1,0,1
6bccd7dfc2848a019d01ec707a6520bfdcc51a3e,1,1,0,1
6bcdec8c5dac3d2a5ef00def55cd3cbaf4524a5a,1,1,1,0
6bd020068f75f7f2d11a59718e47a937049839fe,1,1,0,1
6bd597150a58bc3f04f52ed3ad8d5c1347edc6f7,1,1,0,1
6bdde425cf4ddd33d5c67df023a1926ddc7a20a0,1,1,0,1
6bdfeb95359ddecf58057ca4e03a451c5435b0fc,1,1,0,1
6be624c56d298d79533759c3cd366455c45b0bac,1,1,0,1
6be7b3764c3e0cd20fb60815e9e109f22e7922d1,1,1,0,1
6be91c8e332a376461a1bde557ee038b3fcfe936,1,1,0,1
6be9457c10248ca363ed33100333f7d40f19f516,1,1,0,1
6be9a90cc5be1ddb16fcdbbe066472b1c8e618b2,1,1,1,0
6bec4d14311f944589272a1fed4ab1562ed013fa,1,1,0,1
6bede155bfe4091a550e607abb5de678bb8236f5,1,1,1,0
6bf68ce84e842d5f41044dc984fe6d6b8e2d5bc4,1,1,0,1
6bfa804ad830b1f434affff3ce2b8684307bc037,1,1,0,1
6bfa96dad02af0779e9c51efbd857dcf61fce5a7,1,1,0,1
6bfb5ed46a4816fd7606dd13014096cae4d5f194,1,1,0,1
